product_name,period,vintage,publication_date,price_type,price ,,,
Advanced Biofuel RIN,Current Year,2014,5/16/14,High,0.5625,,,
Advanced Biofuel RIN,Current Year,2014,5/16/14,Average,0.5463,,,
Advanced Biofuel RIN,Current Year,2014,5/19/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,5/19/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,5/19/14,Average,0.545,,,
Advanced Biofuel RIN,Current Year,2014,5/20/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,5/20/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,5/20/14,Average,0.54,,,
Advanced Biofuel RIN,Current Year,2014,5/21/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,5/21/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,5/21/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,5/22/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,5/22/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,5/22/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,5/23/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,5/23/14,High,0.555,,,
Advanced Biofuel RIN,Current Year,2014,5/23/14,Average,0.5375,,,
Advanced Biofuel RIN,Current Year,2014,5/27/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,5/27/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,5/27/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,5/28/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,5/28/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,5/28/14,Average,0.535,,,
Advanced Biofuel RIN,Current Year,2014,5/29/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,5/29/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,5/29/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,5/30/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,5/30/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,5/30/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/2/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/2/14,High,0.535,,,
Advanced Biofuel RIN,Current Year,2014,6/2/14,Average,0.5175,,,
Advanced Biofuel RIN,Current Year,2014,6/3/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,6/3/14,High,0.5225,,,
Advanced Biofuel RIN,Current Year,2014,6/3/14,Average,0.5188,,,
Advanced Biofuel RIN,Current Year,2014,6/4/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,6/4/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/4/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/5/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/5/14,High,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/5/14,Average,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/6/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/6/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/6/14,Average,0.505,,,
Advanced Biofuel RIN,Current Year,2014,6/9/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/9/14,High,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/9/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,6/10/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/10/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,6/10/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,6/11/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/11/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,6/11/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/12/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/12/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,6/12/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,6/13/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,6/13/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,6/13/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,6/16/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/16/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,6/16/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,6/17/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,6/17/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,6/17/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,6/18/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/18/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,6/18/14,Average,0.535,,,
Advanced Biofuel RIN,Current Year,2014,6/19/14,Low,0.58,,,
Advanced Biofuel RIN,Current Year,2014,6/19/14,High,0.61,,,
Advanced Biofuel RIN,Current Year,2014,6/19/14,Average,0.595,,,
Advanced Biofuel RIN,Current Year,2014,6/20/14,Low,0.61,,,
Advanced Biofuel RIN,Current Year,2014,6/20/14,High,0.67,,,
Advanced Biofuel RIN,Current Year,2014,6/20/14,Average,0.64,,,
Advanced Biofuel RIN,Current Year,2014,6/23/14,Low,0.56,,,
Advanced Biofuel RIN,Current Year,2014,6/23/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,6/23/14,Average,0.57,,,
Advanced Biofuel RIN,Current Year,2014,6/24/14,Low,0.56,,,
Advanced Biofuel RIN,Current Year,2014,6/24/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,6/24/14,Average,0.565,,,
Advanced Biofuel RIN,Current Year,2014,6/25/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,6/25/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,6/25/14,Average,0.54,,,
Advanced Biofuel RIN,Current Year,2014,6/26/14,Low,0.55,,,
Advanced Biofuel RIN,Current Year,2014,6/26/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,6/26/14,Average,0.565,,,
Advanced Biofuel RIN,Current Year,2014,6/27/14,Low,0.57,,,
Advanced Biofuel RIN,Current Year,2014,6/27/14,High,0.6,,,
Advanced Biofuel RIN,Current Year,2014,6/27/14,Average,0.585,,,
Advanced Biofuel RIN,Current Year,2014,6/30/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,6/30/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,6/30/14,Average,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/1/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/1/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,7/1/14,Average,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/2/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/2/14,High,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/2/14,Average,0.5425,,,
Advanced Biofuel RIN,Current Year,2014,7/3/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/3/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/3/14,Average,0.545,,,
Advanced Biofuel RIN,Current Year,2014,7/7/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/7/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,7/7/14,Average,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/8/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/8/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,7/8/14,Average,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/9/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/9/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/9/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,7/10/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/10/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/10/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/11/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/11/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/11/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/14/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/14/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/14/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/15/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/15/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/15/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/16/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,7/16/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/16/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/17/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,7/17/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/17/14,Average,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/18/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,7/18/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/18/14,Average,0.535,,,
Advanced Biofuel RIN,Current Year,2014,7/21/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,7/21/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/21/14,Average,0.5325,,,
Advanced Biofuel RIN,Current Year,2014,7/22/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,7/22/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/22/14,Average,0.535,,,
Advanced Biofuel RIN,Current Year,2014,7/23/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,7/23/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/23/14,Average,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/24/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/24/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/24/14,Average,0.545,,,
Advanced Biofuel RIN,Current Year,2014,7/25/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/25/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,7/25/14,Average,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/28/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/28/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,7/28/14,Average,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/29/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,7/29/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,7/29/14,Average,0.555,,,
Advanced Biofuel RIN,Current Year,2014,7/30/14,Low,0.545,,,
Advanced Biofuel RIN,Current Year,2014,7/30/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,7/30/14,Average,0.5475,,,
Advanced Biofuel RIN,Current Year,2014,7/31/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,7/31/14,High,0.56,,,
Advanced Biofuel RIN,Current Year,2014,7/31/14,Average,0.545,,,
Advanced Biofuel RIN,Current Year,2014,8/1/14,Low,0.53,,,
Advanced Biofuel RIN,Current Year,2014,8/1/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/1/14,Average,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/4/14,Low,0.545,,,
Advanced Biofuel RIN,Current Year,2014,8/4/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,8/4/14,Average,0.5575,,,
Advanced Biofuel RIN,Current Year,2014,8/5/14,Low,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/5/14,High,0.59,,,
Advanced Biofuel RIN,Current Year,2014,8/5/14,Average,0.57,,,
Advanced Biofuel RIN,Current Year,2014,8/6/14,Low,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/6/14,High,0.57,,,
Advanced Biofuel RIN,Current Year,2014,8/6/14,Average,0.56,,,
Advanced Biofuel RIN,Current Year,2014,8/7/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/7/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,8/7/14,Average,0.56,,,
Advanced Biofuel RIN,Current Year,2014,8/8/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/8/14,High,0.58,,,
Advanced Biofuel RIN,Current Year,2014,8/8/14,Average,0.56,,,
Advanced Biofuel RIN,Current Year,2014,8/11/14,Low,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/11/14,High,0.565,,,
Advanced Biofuel RIN,Current Year,2014,8/11/14,Average,0.5525,,,
Advanced Biofuel RIN,Current Year,2014,8/12/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,8/12/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/12/14,Average,0.535,,,
Advanced Biofuel RIN,Current Year,2014,8/13/14,Low,0.525,,,
Advanced Biofuel RIN,Current Year,2014,8/13/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/13/14,Average,0.5375,,,
Advanced Biofuel RIN,Current Year,2014,8/14/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,8/14/14,High,0.545,,,
Advanced Biofuel RIN,Current Year,2014,8/14/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,8/15/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,8/15/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/15/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,8/18/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,8/18/14,High,0.55,,,
Advanced Biofuel RIN,Current Year,2014,8/18/14,Average,0.5325,,,
Advanced Biofuel RIN,Current Year,2014,8/19/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,8/19/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/19/14,Average,0.5275,,,
Advanced Biofuel RIN,Current Year,2014,8/20/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,8/20/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/20/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,8/21/14,Low,0.505,,,
Advanced Biofuel RIN,Current Year,2014,8/21/14,High,0.535,,,
Advanced Biofuel RIN,Current Year,2014,8/21/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,8/22/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,8/22/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/22/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,8/25/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,8/25/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/25/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,8/26/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,8/26/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/26/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,8/27/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,8/27/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,8/27/14,Average,0.5275,,,
Advanced Biofuel RIN,Current Year,2014,8/28/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,8/28/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,8/28/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,8/29/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,8/29/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,8/29/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,9/2/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,9/2/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,9/2/14,Average,0.52,,,
Advanced Biofuel RIN,Current Year,2014,9/3/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,9/3/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,9/3/14,Average,0.5225,,,
Advanced Biofuel RIN,Current Year,2014,9/4/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/4/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,9/4/14,Average,0.51,,,
Advanced Biofuel RIN,Current Year,2014,9/5/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/5/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,9/5/14,Average,0.51,,,
Advanced Biofuel RIN,Current Year,2014,9/8/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/8/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,9/8/14,Average,0.51,,,
Advanced Biofuel RIN,Current Year,2014,9/9/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/9/14,High,0.52,,,
Advanced Biofuel RIN,Current Year,2014,9/9/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,9/10/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/10/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,9/10/14,Average,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/11/14,Low,0.47,,,
Advanced Biofuel RIN,Current Year,2014,9/11/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,9/11/14,Average,0.485,,,
Advanced Biofuel RIN,Current Year,2014,9/12/14,Low,0.47,,,
Advanced Biofuel RIN,Current Year,2014,9/12/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,9/12/14,Average,0.485,,,
Advanced Biofuel RIN,Current Year,2014,9/15/14,Low,0.46,,,
Advanced Biofuel RIN,Current Year,2014,9/15/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,9/15/14,Average,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/16/14,Low,0.465,,,
Advanced Biofuel RIN,Current Year,2014,9/16/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/16/14,Average,0.4775,,,
Advanced Biofuel RIN,Current Year,2014,9/17/14,Low,0.465,,,
Advanced Biofuel RIN,Current Year,2014,9/17/14,High,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/17/14,Average,0.47,,,
Advanced Biofuel RIN,Current Year,2014,9/18/14,Low,0.465,,,
Advanced Biofuel RIN,Current Year,2014,9/18/14,High,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/18/14,Average,0.47,,,
Advanced Biofuel RIN,Current Year,2014,9/19/14,Low,0.46,,,
Advanced Biofuel RIN,Current Year,2014,9/19/14,High,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/19/14,Average,0.47,,,
Advanced Biofuel RIN,Current Year,2014,9/22/14,Low,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/22/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/22/14,Average,0.4825,,,
Advanced Biofuel RIN,Current Year,2014,9/23/14,Low,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/23/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/23/14,Average,0.4825,,,
Advanced Biofuel RIN,Current Year,2014,9/24/14,Low,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/24/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/24/14,Average,0.4825,,,
Advanced Biofuel RIN,Current Year,2014,9/25/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/25/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,9/25/14,Average,0.495,,,
Advanced Biofuel RIN,Current Year,2014,9/26/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/26/14,High,0.4875,,,
Advanced Biofuel RIN,Current Year,2014,9/26/14,Average,0.4838,,,
Advanced Biofuel RIN,Current Year,2014,9/29/14,Low,0.475,,,
Advanced Biofuel RIN,Current Year,2014,9/29/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/29/14,Average,0.4825,,,
Advanced Biofuel RIN,Current Year,2014,9/30/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,9/30/14,High,0.49,,,
Advanced Biofuel RIN,Current Year,2014,9/30/14,Average,0.485,,,
Advanced Biofuel RIN,Current Year,2014,10/1/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,10/1/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/1/14,Average,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/2/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/2/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/2/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/3/14,Low,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/3/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/3/14,Average,0.515,,,
Advanced Biofuel RIN,Current Year,2014,10/6/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/6/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/6/14,Average,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/7/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/7/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/7/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,10/8/14,Low,0.515,,,
Advanced Biofuel RIN,Current Year,2014,10/8/14,High,0.535,,,
Advanced Biofuel RIN,Current Year,2014,10/8/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,10/9/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/9/14,High,0.535,,,
Advanced Biofuel RIN,Current Year,2014,10/9/14,Average,0.5275,,,
Advanced Biofuel RIN,Current Year,2014,10/10/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/10/14,High,0.545,,,
Advanced Biofuel RIN,Current Year,2014,10/10/14,Average,0.5325,,,
Advanced Biofuel RIN,Current Year,2014,10/13/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/13/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/13/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/14/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/14/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/14/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/15/14,Low,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/15/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/15/14,Average,0.525,,,
Advanced Biofuel RIN,Current Year,2014,10/16/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/16/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/16/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/17/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/17/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/17/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/20/14,Low,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/20/14,High,0.54,,,
Advanced Biofuel RIN,Current Year,2014,10/20/14,Average,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/21/14,Low,0.505,,,
Advanced Biofuel RIN,Current Year,2014,10/21/14,High,0.53,,,
Advanced Biofuel RIN,Current Year,2014,10/21/14,Average,0.5175,,,
Advanced Biofuel RIN,Current Year,2014,10/22/14,Low,0.495,,,
Advanced Biofuel RIN,Current Year,2014,10/22/14,High,0.505,,,
Advanced Biofuel RIN,Current Year,2014,10/22/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/23/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/23/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/23/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/24/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/24/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/24/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/27/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/27/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/27/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,10/28/14,Low,0.485,,,
Advanced Biofuel RIN,Current Year,2014,10/28/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/28/14,Average,0.4975,,,
Advanced Biofuel RIN,Current Year,2014,10/29/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,10/29/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/29/14,Average,0.495,,,
Advanced Biofuel RIN,Current Year,2014,10/30/14,Low,0.47,,,
Advanced Biofuel RIN,Current Year,2014,10/30/14,High,0.52,,,
Advanced Biofuel RIN,Current Year,2014,10/30/14,Average,0.495,,,
Advanced Biofuel RIN,Current Year,2014,10/31/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,10/31/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,10/31/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/3/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,11/3/14,High,0.505,,,
Advanced Biofuel RIN,Current Year,2014,11/3/14,Average,0.4975,,,
Advanced Biofuel RIN,Current Year,2014,11/4/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,11/4/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/4/14,Average,0.49,,,
Advanced Biofuel RIN,Current Year,2014,11/5/14,Low,0.47,,,
Advanced Biofuel RIN,Current Year,2014,11/5/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/5/14,Average,0.485,,,
Advanced Biofuel RIN,Current Year,2014,11/6/14,Low,0.46,,,
Advanced Biofuel RIN,Current Year,2014,11/6/14,High,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/6/14,Average,0.48,,,
Advanced Biofuel RIN,Current Year,2014,11/7/14,Low,0.47,,,
Advanced Biofuel RIN,Current Year,2014,11/7/14,High,0.495,,,
Advanced Biofuel RIN,Current Year,2014,11/7/14,Average,0.4825,,,
Advanced Biofuel RIN,Current Year,2014,11/10/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,11/10/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,11/10/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/11/14,Low,0.49,,,
Advanced Biofuel RIN,Current Year,2014,11/11/14,High,0.51,,,
Advanced Biofuel RIN,Current Year,2014,11/11/14,Average,0.5,,,
Advanced Biofuel RIN,Current Year,2014,11/12/14,Low,0.48,,,
Advanced Biofuel RIN,Current Year,2014,11/12/14,High,0.505,,,
Advanced Biofuel RIN,Current Year,2014,11/12/14,Average,0.4925,,,
Advanced Biofuel RIN,Current Year,2014,11/13/14,Low,0.495,,,
Advanced Biofuel RIN,Current Year,2014,11/13/14,High,0.515,,,
Advanced Biofuel RIN,Current Year,2014,11/13/14,Average,0.505,,,
